item_id,participant_id,age,gender,first_language,other_languages,clinical_diagnoses,stimulus,response,accuracy
13,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouse,0
14,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lamera,0
17,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relepgone,0
18,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibust,0
29,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,35,40,Female,English,Spanish,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatos,1
1,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,sottles,1
2,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandys,0
3,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,lutys,0
10,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sunges',0
11,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouses,1
14,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,36,63,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,1
1,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,glorps,0
2,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,Nandys,0
3,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,lutys,0
10,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sungui,0
11,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouse,0
14,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,desson,0
16,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormuli,0
25,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,37,39,Female,English,,No,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatos,1
1,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,glorps,0
2,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandies,1
3,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkin,0
8,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,luties,1
10,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sunguses,1
11,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouse,0
14,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulae,0
25,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibut,0
29,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,38,40,Female,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,1
1,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,you,0
2,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandy,0
3,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,39,31,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
