"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt"
26,35,"giacca piazza","CAMATINCIA","POLIETTOLA",1,"Correct",1377
26,36,"vaso violino","SUONANELLO","ARMORICELLO",1,"Incorrect",2778
26,37,"finestra camera","VESTINETTA","APRIATTOLA",1,"Incorrect",2297
26,38,"piazza finestra","GIAPRIATOLA","TERNOTELLA",1,"Correct",4582
26,39,"specchio albero","FIORICELLO","SRADINELLO",1,"Incorrect",2364
26,40,"prato vaso","FIOCOSCRIO","FIONCOLIOLO",1,"Incorrect",3948
26,41,"vaso albero","FIORICELLO","CIGOLITELLO",1,"Correct",1578
26,42,"martello prato","RAPALINCIO","ARMORICELLO",2,"Incorrect",2226
26,43,"libro vaso","FIORISITOLO","SDRAIOLIO",1,"Correct",1473
26,44,"tavolo muro","FIORARIOLO","CIGOLITELLO",1,"Incorrect",1641
26,45,"vaso martello","ROCCERIOLO","SUONACARIO",1,"Correct",1538
26,46,"bambola giacca","VESTOLETTA","MURICATTOLA",2,"Incorrect",2321
26,47,"roccia piazza","GIAPRIATOLA","PALCAVERIA",1,"Incorrect",2896
26,48,"giacca tenda","IDRATOLANA","GIUBBITINA",2,"Correct",2135
26,49,"torta scarpa","PANCOTTELLA","SDRAIATURA",1,"Correct",2053
26,50,"scarpa tenda","ARMONTURIA","SDRAIATURA",1,"Incorrect",2144
26,51,"camera tenda","SDRANZIA","FRIGLIANZA",1,"Correct",2305
26,52,"tavolo specchio","SDRAIARELLO","SDRANGOLIO",1,"Incorrect",3017
26,53,"vaso tavolo","SPURIALLIO","GRAMINELLO",1,"Incorrect",1437
26,54,"piazza insalata","BANCOTTINA","COSTRELLINA",1,"Correct",2287
26,55,"albero violino","CERBOSCELLO","MUSTONCELLO",1,"Incorrect",2350
26,56,"fazzoletto albero","RABELLIMENTO","FIORECCIANDOLO",1,"Incorrect",2451
26,57,"acqua roccia","IDRACIOLA","GIUBBIATINA",1,"Correct",1930
26,58,"martello libro","PICATTOLO","NARAMPICOLO",1,"Correct",2562
26,59,"camera scarpa","RETTIELLIA","PALCAVERIA",1,"Correct",4902
26,60,"albero prato","CERBOSCELLO","SRADINELLO",1,"Correct",2222
26,61,"fazzoletto vaso","FIORINELLO","SUONISCRIO",1,"Correct",3189
26,62,"giacca torta","IMMONTURA","CAPPETTELLA",2,"Correct",3569
26,63,"insalata acqua","CAMATINCIA","IDRANGIA",2,"Correct",2003
26,64,"torta roccia","CLIETTOLA","GHIANCIOLA",1,"Incorrect",2021
26,65,"piazza tenda","GHIANCIOLA","BANDINAIA",2,"Correct",2531
26,66,"violino martello","SUONACARIO","LUMERSTERSIMO",1,"Correct",1694
26,67,"muro specchio","SUONCOLLO","CROIETTOLO",2,"Correct",3492
26,68,"libro prato","FIOCOSCRIO","FIORINELLO",1,"Correct",6333
26,69,"albero libro","NARAMPICOLO","MUSTONCELLO",1,"Correct",2335
26,70,"violino prato","SUONANELLO","SEDINOCCIO",1,"Correct",1305
26,71,"finestra giacca","CLIETTONDOLA","POZZONELLA",1,"Correct",1725
26,72,"bambola roccia","COSTRELLINA","IDRANDINA",1,"Correct",1600
26,73,"tavolo tramonto","PICATTOLO","SDRAIOLIO",1,"Incorrect",2893
26,74,"giacca scarpa","GIUBBIATURA","VESTOLETTA",1,"Correct",2415
26,75,"tramonto vaso","VISUONDOLO","FIORARIOLO",2,"Correct",4442
26,76,"torta acqua","IDRACIOLA","GOCCOTTELLA",1,"Incorrect",1350
26,77,"specchio libro","RABELLIMENTO","RAPALINCIO",1,"Correct",2330
26,78,"torta finestra","RETTIELLIA","POLIETTOLA",1,"Incorrect",1780
26,79,"torta piazza","CINCOTTELLA","APRIATTOLA",1,"Correct",6994
26,80,"insalata tenda","GIUBBITINA","FRIGLIANZA",2,"Correct",1981
26,81,"insalata finestra","SICCOTTELLA","CLIETTOLA",1,"Incorrect",2461
27,1,"camera roccia","ARMONTURIA","RETTIELLIA",1,"Correct",4803
27,2,"libro tramonto","PARTONCELLO","LUMERSTERSIMO",2,"Correct",3815
27,3,"acqua roccia","POZZANELLA","IDRACIOLA",1,"Incorrect",3713
27,4,"specchio muro","CROIETTOLO","PICATTOLO",1,"Correct",2834
27,5,"vaso tramonto","FIORECCIANDOLO","FIORARIOLO",2,"Correct",3781
27,6,"tenda piazza","BANDINAIA","IDRANDINA",1,"Correct",3283
27,7,"albero vaso","SUONISCRIO","FIORICELLO",2,"Correct",2081
27,8,"vaso libro","FIORISITOLO","SDRANGOLIO",2,"Incorrect",2892
27,9,"camera scarpa","POZZETTERIA","RETTIELLIA",1,"Incorrect",3536
27,10,"camera finestra","VESTINETTA","APRIATTOLA",2,"Correct",3709
27,11,"scarpa tenda","SDRAIATURA","CLIETTONDOLA",1,"Correct",3244
27,12,"torta roccia","GHIANCIOLA","CENSARELLINA",2,"Incorrect",4219
27,13,"piazza insalata","LAVESCIA","BANCOTTINA",2,"Correct",3810
27,14,"scarpa roccia","POZZONELLA","MURANTURIA",2,"Correct",5406
27,15,"violino vaso","ARMORICELLO","SGUARELLIO",1,"Correct",3695
27,16,"piazza roccia","ARMONTURIA","PALCAVERIA",1,"Incorrect",3594
27,17,"fazzoletto prato","FIOTTINO","SUONANELLO",1,"Correct",2778
27,18,"scarpa giacca","GHIANCIOLA","GIUBBIATURA",2,"Correct",3730
27,19,"specchio albero","SRADINELLO","GRAMINELLO",2,"Incorrect",4440
27,20,"vaso tavolo","VISUONDOLO","GRAMINELLO",1,"Incorrect",3409
27,21,"insalata finestra","IDRATOLANA","CLIETTOLA",2,"Correct",4783
27,22,"acqua camera","IDRANDINA","SENDINAIA",1,"Correct",3872
27,23,"prato albero","RAPALINCIO","CERBOSCELLO",2,"Correct",2986
27,24,"insalata acqua","PANCOTTELLA","IDRANGIA",2,"Correct",7417
27,25,"violino prato","SUONANELLO","ROCCERIOLO",1,"Correct",3653
27,26,"tavolo violino","SUONCOLLO","LUMERSTERSIMO",1,"Correct",2687
27,27,"tenda giacca","PALCAVERIA","GIUBBITINA",2,"Correct",2846
27,28,"libro specchio","FIONCOLIOLO","RABELLIMENTO",2,"Correct",4695
27,29,"bambola torta","ERRACIOLINA","CENSARELLINA",2,"Correct",4682
27,30,"martello prato","RAPALINCIO","SEDINOCCIO",1,"Correct",4861
27,31,"finestra acqua","GIUBBIATURA","POZZONELLA",2,"Correct",3417
27,32,"torta camera","COTTOLIOLIA","SICCOTTELA",1,"Incorrect",3666
27,33,"tenda acqua","GOCCOTTELLA","POZZANELLA",2,"Correct",5628
27,34,"giacca camera","TERNOTELLA","GIUBBIATINA",2,"Correct",3760
27,35,"insalata giacca","IDRACIOLA","VESTINETTA",2,"Correct",4347
27,36,"piazza giacca","POLIETTOLA","CAMATINCIA",1,"Incorrect",4492
27,37,"camera piazza","GIUBBITINA","SENDINAIA",2,"Correct",4826
27,38,"bambola roccia","COSTRELLINA","IMMONTURA",1,"Correct",6436
27,39,"tenda torta","CLIETTOLA","SICCOTTELLA",2,"Correct",5627
27,40,"camera insalata","COTTOLIOLIA","GIAPRIATOLA",2,"Incorrect",5704
27,41,"prato specchio","ROSCESCOLO","SPURIALLIO",1,"Incorrect",5559
27,42,"torta finestra","APRIATTOLA","POLIETTOLA",1,"Incorrect",2757
27,43,"specchio violino","VISUONDOLO","SUONCOLLO",2,"Incorrect",3153
27,44,"albero tavolo","FIORICELLO","PARTONCELLO",1,"Incorrect",6883
27,45,"specchio fazzoletto","CROIETTOLO","SGUARELLIO",2,"Correct",5642
27,46,"insalata tenda","CAMATINCIA","FRIGLIANZA",2,"Correct",5113
27,47,"martello violino","RABELLIMENTO","SUONACARIO",2,"Correct",4801
27,48,"martello specchio","SPALENTOLO","FIOTTINO",1,"Correct",5074
27,49,"piazza finestra","FRIGLIANZA","GIAPRIATOLA",2,"Correct",5965
27,50,"fazzoletto tavolo","SEDINOCCIO","FIORARIOLO",1,"Correct",6573
27,51,"piazza acqua","SDRAIATURA","POZZETTERIA",2,"Correct",6186
27,52,"finestra giacca","CLIETTONDOLA","BANDINAIA",2,"Incorrect",5958
27,53,"torta piazza","SICCOTTELA","CINCOTTELLA",2,"Correct",4643
27,54,"tavolo tramonto","SDRAIOLIO","NARAMPICOLO",2,"Incorrect",8056
27,55,"tavolo muro","MUSTONCELLO","CIGOLITELLO",1,"Incorrect",7396
27,56,"albero libro","SUONANNARIO","NARAMPICOLO",2,"Correct",7448
27,57,"fazzoletto albero","FIORECCIANDOLO","SPURIALLIO",1,"Correct",4523
27,58,"vaso prato","FIORINELLO","FIONCOLIOLO",1,"Incorrect",4030
27,59,"bambola giacca","CLICCATTOLA","VESTOLETTA",2,"Correct",5662
27,60,"camera tenda","SDRANZIA","BANCOTTINA",1,"Correct",8758
27,61,"finestra roccia","MURICATTOLA","VESTOLETTA",1,"Correct",5145
27,62,"scarpa torta","SICCOTTELLA","PANCOTTELLA",2,"Correct",5190
27,63,"prato tavolo","SDRAIARELLO","ARMORICELLO",1,"Correct",6253
27,64,"tramonto violino","SUONANNARIO","CERBOSCELLO",1,"Correct",5440
27,65,"tenda roccia","COSTRELLINA","IMMONTURA",1,"Incorrect",4644
27,66,"insalata roccia","MURANTURIA","ERRACIOLINA",2,"Correct",6826
27,67,"libro prato","SDRAIOLIO","FIOCOSCRIO",1,"Incorrect",4534
27,68,"finestra tenda","TERNOTELLA","CINCOTTELLA",2,"Incorrect",4117
27,69,"tramonto albero","FIOCOSCRIO","ROSCESCOLO",1,"Incorrect",6848
27,70,"finestra scarpa","GIUBBIATINA","CLICCATTOLA",1,"Incorrect",5181
27,71,"torta acqua","IDRANGIA","GOCCOTTELLA",1,"Incorrect",5432
27,72,"libro violino","SUONISCRIO","FIORISITOLO",1,"Correct",4997
27,73,"fazzoletto vaso","FIORINELLO","SPALENTOLO",1,"Correct",6455
27,74,"specchio tavolo","SDRANGOLIO","SUONACARIO",1,"Correct",6424
27,75,"libro martello","PICATTOLO","CIGOLITELLO",1,"Correct",4595
27,76,"vaso martello","ROCCERIOLO","SRADINELLO",1,"Correct",5926
27,77,"albero violino","SDRAIARELLO","MUSTONCELLO",2,"Correct",6364
27,78,"acqua giacca","SDRANZIA","LAVESCIA",2,"Correct",4572
27,79,"insalata torta","FRICOTTELA","MURICATTOLA",1,"Correct",7518
27,80,"scarpa acqua","IDRATOLANA","FRICOTTELA",1,"Correct",4395
27,81,"giacca torta","CAPPETTELLA","undefined",1,"Correct",6637
28,1,"tavolo fazzoletto","VISUONDOLO","SEDINOCCIO",1,"Incorrect",8904
28,2,"albero tramonto","FIOCOSCRIO","ROSCESCOLO",1,"Incorrect",6670
28,3,"tenda insalata","CAMATINCIA","FRIGLIANZA",2,"Correct",6467
28,4,"scarpa torta","PANCOTTELLA","LAVESCIA",1,"Correct",6392
28,5,"scarpa roccia","VESTINETTA","MURANTURIA",2,"Correct",2396
28,6,"acqua tenda","SICCOTTELA","POZZANELLA",2,"Correct",2401
28,7,"finestra piazza","GIAPRIATOLA","MURANTURIA",1,"Correct",4325
28,8,"camera giacca","ARMONTURIA","GIUBBIATINA",2,"Correct",4859
28,9,"violino libro","SUONISCRIO","SEDINOCCIO",1,"Correct",3194
28,10,"martello violino","CIGOLITELLO","SUONACARIO",2,"Correct",5072
28,11,"libro martello","ARMORICELLO","PICATTOLO",1,"Incorrect",4694
28,12,"albero fazzoletto","FIORECCIANDOLO","ROSCESCOLO",1,"Correct",2575
28,13,"camera scarpa","RETTIELLIA","PALCAVERIA",1,"Correct",4549
28,14,"acqua finestra","POZZONELLA","CLIETTOLA",1,"Correct",1938
28,15,"giacca torta","CAPPETTELLA","POLIETTOLA",1,"Correct",2808
28,16,"libro albero","NARAMPICOLO","SDRANGOLIO",2,"Incorrect",2557
28,17,"fazzoletto prato","FIOTTINO","SUONANNARIO",2,"Incorrect",2458
28,18,"libro specchio","RABELLIMENTO","GRAMINELLO",1,"Correct",3980
28,19,"fazzoletto specchio","SGUARELLIO","SPURIALLIO",1,"Correct",6013
28,20,"giacca insalata","VESTINETTA","GIUBBIATINA",2,"Incorrect",2208
28,21,"tenda scarpa","IMMONTURA","SDRAIATURA",2,"Correct",4410
28,22,"albero vaso","FIORICELLO","FIORARIOLO",1,"Correct",5867
28,23,"finestra insalata","CENSARELLINA","CLIETTOLA",1,"Incorrect",2008
28,24,"piazza acqua","SDRAIATURA","POZZETTERIA",2,"Correct",1836
28,25,"roccia insalata","ERRACIOLINA","GIAPRIATOLA",1,"Correct",1717
28,26,"vaso violino","ARMORICELLO","RAPALINCIO",1,"Correct",6542
28,27,"tavolo albero","SRADINELLO","PARTONCELLO",2,"Correct",2289
28,28,"violino specchio","SUONACARIO","VISUONDOLO",2,"Correct",1921
28,29,"violino albero","MUSTONCELLO","FIORECCIANDOLO",2,"Incorrect",1642
28,30,"specchio martello","FIOTTINO","SPALENTOLO",2,"Correct",2890
28,31,"roccia camera","RETTIELLIA","ARMONTURIA",2,"Correct",2352
28,32,"prato albero","CERBOSCELLO","PICATTOLO",1,"Correct",1678
28,33,"violino tavolo","SUONCOLLO","FIORISITOLO",1,"Correct",1856
28,34,"vaso tramonto","FIORINELLO","FIORARIOLO",2,"Correct",4033
28,35,"acqua insalata","IDRATOLANA","IDRANGIA",1,"Incorrect",2605
28,36,"camera torta","SICCOTTELA","ERRACIOLINA",1,"Correct",3864
28,37,"tenda torta","SICCOTTELLA","GHIANCIOLA",2,"Incorrect",2944
28,38,"roccia torta","PANCOTTELLA","GHIANCIOLA",1,"Incorrect",2928
28,39,"acqua torta","FRICOTTELA","GOCCOTTELLA",2,"Correct",1852
28,40,"giacca piazza","CAMATINCIA","IDRANDINA",1,"Correct",2650
28,41,"piazza camera","POZZONELLA","SENDINAIA",1,"Incorrect",3342
28,42,"torta piazza","SICCOTTELLA","CINCOTTELLA",2,"Correct",1313
28,43,"muro tavolo","FIORICELLO","CIGOLITELLO",2,"Correct",2389
28,44,"tenda camera","SDRANZIA","BANCOTTINA",1,"Correct",2172
28,45,"roccia finestra","MURICATTOLA","FRIGLIANZA",1,"Correct",1612
28,46,"libro vaso","FIORISITOLO","LUMERSTERSIMO",2,"Incorrect",1334
28,47,"tenda giacca","GIUBBITINA","TERNOTELLA",1,"Correct",4414
28,61,"torta insalata","IDRANGIA","FRICOTTELA",2,"Correct",16856
28,62,"specchio albero","SRADINELLO","SPALENTOLO",1,"Correct",2469
28,63,"insalata camera","APRIATTOLA","COTTOLIOLIA",2,"Correct",1359
28,64,"piazza tenda","BANDINAIA","GOCCOTTELLA",2,"Incorrect",1634
28,65,"tenda roccia","CLICCATTOLA","IMMONTURA",2,"Correct",1470
28,66,"libro tramonto","LUMERSTERSIMO","SGUARELLIO",2,"Incorrect",1192
28,67,"scarpa acqua","IDRATOLANA","COSTRELLINA",1,"Correct",1024
28,68,"giacca finestra","COTTOLIOLIA","CLIETTONDOLA",1,"Incorrect",1523
28,69,"libro prato","FIOCOSCRIO","ROCCERIOLO",2,"Incorrect",1424
28,70,"roccia acqua","CLIETTONDOLA","IDRACIOLA",2,"Correct",1156
28,71,"insalata piazza","POZZANELLA","BANCOTTINA",2,"Correct",1476
28,72,"finestra tenda","SENDINAIA","TERNOTELLA",2,"Correct",2126
28,73,"vaso tavolo","GRAMINELLO","SUONANELLO",2,"Incorrect",1704
28,74,"tramonto tavolo","SDRAIOLIO","SUONISCRIO",2,"Incorrect",1739
28,75,"specchio prato","RABELLIMENTO","SPURIALLIO",2,"Correct",1597
28,76,"roccia bambola","GIUBBIATURA","COSTRELLINA",2,"Correct",4217
28,77,"camera finestra","SDRANZIA","APRIATTOLA",1,"Incorrect",1930
28,78,"bambola giacca","VESTOLETTA","CAPPETTELLA",1,"Correct",1991
28,79,"martello vaso","FIONCOLIOLO","ROCCERIOLO",2,"Correct",1687
28,80,"specchio muro","PARTONCELLO","CROIETTOLO",2,"Correct",6032
28,81,"scarpa finestra","CLICCATTOLA","VESTOLETTA",2,"Incorrect",2113
29,1,"fazzoletto prato","FIOTTINO","SUONANELLO",1,"Correct",5763
29,2,"specchio prato","NARAMPICOLO","SPURIALLIO",2,"Correct",6129
29,3,"martello prato","SUONANNARIO","RAPALINCIO",1,"Incorrect",10641
29,4,"libro albero","SDRAIOLIO","NARAMPICOLO",1,"Incorrect",7450
29,5,"albero fazzoletto","CIGOLITELLO","FIORECCIANDOLO",2,"Correct",4857
29,6,"roccia insalata","ERRACIOLINA","SICCOTTELLA",1,"Correct",9087
29,7,"prato tavolo","SDRAIARELLO","MUSTONCELLO",1,"Correct",4378
29,8,"tavolo muro","CIGOLITELLO","FIORICELLO",1,"Correct",2084
29,9,"violino tavolo","SUONCOLLO","FIORECCIANDOLO",1,"Correct",2139
29,10,"bambola torta","CENSARELLINA","CLIETTONDOLA",2,"Incorrect",3694
29,11,"specchio martello","FIORARIOLO","SPALENTOLO",2,"Correct",2191
29,12,"albero violino","MUSTONCELLO","SEDINOCCIO",2,"Incorrect",3501
29,13,"libro prato","SUONCOLLO","FIOCOSCRIO",1,"Incorrect",934
29,14,"libro tramonto","LUMERSTERSIMO","SPALENTOLO",1,"Correct",2736
29,15,"martello violino","SUONACARIO","SGUARELLIO",1,"Correct",1762
29,16,"violino tramonto","SUONANNARIO","SPURIALLIO",2,"Incorrect",1808
29,17,"albero tavolo","FIOCOSCRIO","PARTONCELLO",1,"Incorrect",3693
29,18,"roccia torta","RETTIELLIA","GHIANCIOLA",2,"Correct",2307
29,19,"acqua insalata","IDRANGIA","SENDINAIA",1,"Correct",1945
29,20,"giacca bambola","GIUBBIATINA","VESTOLETTA",2,"Correct",2158
29,21,"torta insalata","FRICOTTELA","IDRATOLANA",1,"Correct",1723
29,22,"giacca camera","GOCCOTTELLA","GIUBBIATINA",2,"Correct",1991
29,23,"martello libro","PARTONCELLO","PICATTOLO",2,"Correct",4110
29,24,"piazza roccia","BANDINAIA","PALCAVERIA",1,"Incorrect",3199
29,25,"giacca torta","BANCOTTINA","CAPPETTELLA",2,"Correct",1741
29,26,"piazza camera","CAMATINCIA","SENDINAIA",1,"Incorrect",1751
29,27,"violino libro","SUONISCRIO","FIORISITOLO",1,"Correct",1599
29,28,"scarpa camera","VESTINETTA","RETTIELLIA",1,"Incorrect",1723
29,29,"tramonto albero","ROSCESCOLO","FIOTTINO",2,"Incorrect",3324
29,30,"camera acqua","IDRANDINA","PANCOTTELLA",1,"Correct",2409
29,31,"prato vaso","CERBOSCELLO","FIONCOLIOLO",1,"Incorrect",1910
29,32,"finestra giacca","GIUBBIATURA","CLIETTONDOLA",2,"Correct",3302
29,33,"camera roccia","ARMONTURIA","TERNOTELLA",1,"Correct",2443
29,34,"finestra piazza","SICCOTTELA","GIAPRIATOLA",2,"Correct",3105
29,35,"roccia bambola","GIAPRIATOLA","COSTRELLINA",2,"Correct",2245
29,36,"libro vaso","FIORISITOLO","SRADINELLO",1,"Correct",1793
29,37,"albero vaso","GRAMINELLO","FIORICELLO",2,"Correct",1287
29,38,"roccia finestra","MURICATTOLA","SDRAIATURA",2,"Incorrect",2265
29,39,"tenda piazza","LAVESCIA","BANDINAIA",2,"Correct",1957
29,40,"acqua roccia","IDRACIOLA","ERRACIOLINA",1,"Correct",1494
29,41,"finestra acqua","POZZONELLA","APRIATTOLA",1,"Correct",2003
29,42,"acqua tenda","IMMONTURA","POZZANELLA",2,"Correct",2012
29,43,"giacca piazza","CAMATINCIA","VESTOLETTA",2,"Incorrect",1798
29,44,"tenda camera","COTTOLIOLIA","SDRANZIA",2,"Correct",1899
29,45,"specchio muro","VISUONDOLO","CROIETTOLO",1,"Incorrect",1784
29,46,"torta acqua","GOCCOTTELLA","POZZONELLA",2,"Incorrect",1628
29,47,"acqua piazza","CINCOTTELLA","POZZETTERIA",2,"Correct",1920
29,48,"scarpa acqua","ARMONTURIA","IDRATOLANA",2,"Correct",1218
29,49,"finestra tenda","COSTRELLINA","TERNOTELLA",1,"Incorrect",1513
29,50,"fazzoletto vaso","FIORINELLO","LUMERSTERSIMO",2,"Incorrect",1408
29,51,"specchio fazzoletto","SGUARELLIO","SUONISCRIO",1,"Correct",2114
29,52,"giacca insalata","POZZANELLA","VESTINETTA",2,"Correct",1954
29,53,"piazza insalata","BANCOTTINA","MURICATTOLA",2,"Incorrect",3927
29,54,"giacca tenda","GIUBBITINA","POZZETTERIA",1,"Correct",1363
29,55,"insalata finestra","CLIETTOLA","FRIGLIANZA",2,"Incorrect",2518
29,56,"tenda insalata","CAPPETTELLA","FRIGLIANZA",1,"Incorrect",2257
29,57,"vaso tramonto","FIORARIOLO","ROSCESCOLO",1,"Correct",6203
29,58,"finestra scarpa","CLICCATTOLA","GIUBBITINA",1,"Correct",4147
29,59,"tenda torta","SICCOTTELLA","POLIETTOLA",2,"Incorrect",1297
29,60,"insalata camera","COTTOLIOLIA","FRICOTTELA",2,"Incorrect",1363
29,61,"scarpa tenda","IDRANDINA","SDRAIATURA",2,"Correct",1650
29,62,"torta piazza","CINCOTTELLA","PALCAVERIA",1,"Correct",1845
29,63,"vaso tavolo","ARMORICELLO","GRAMINELLO",1,"Incorrect",2648
29,64,"specchio tavolo","SDRANGOLIO","CROIETTOLO",1,"Correct",2491
29,65,"torta finestra","IDRANGIA","POLIETTOLA",2,"Correct",2462
29,66,"violino vaso","ARMORICELLO","PICATTOLO",2,"Incorrect",4078
29,67,"fazzoletto tavolo","FIONCOLIOLO","SEDINOCCIO",1,"Incorrect",5685
29,68,"finestra camera","IDRACIOLA","APRIATTOLA",2,"Correct",1692
29,69,"scarpa roccia","GHIANCIOLA","MURANTURIA",2,"Correct",4938
29,70,"roccia tenda","IMMONTURA","SDRANZIA",1,"Correct",2347
29,71,"tramonto tavolo","SDRAIOLIO","FIORINELLO",1,"Correct",2078
29,72,"torta camera","CLICCATTOLA","SICCOTTELA",1,"Incorrect",1882
29,73,"martello vaso","ROCCERIOLO","RAPALINCIO",1,"Correct",2318
29,74,"giacca acqua","CLIETTOLA","LAVESCIA",2,"Correct",1617
29,75,"violino prato","SUONANELLO","ROCCERIOLO",1,"Correct",1388
29,76,"scarpa giacca","GIUBBIATURA","MURANTURIA",1,"Correct",1459
29,77,"violino specchio","VISUONDOLO","SDRANGOLIO",1,"Correct",1118
29,78,"albero specchio","SUONACARIO","SRADINELLO",2,"Correct",2027
29,79,"specchio libro","RABELLIMENTO","SDRAIARELLO",2,"Incorrect",2030
29,80,"albero prato","CERBOSCELLO","RABELLIMENTO",1,"Correct",965
29,81,"torta scarpa","CENSARELLINA","PANCOTTELLA",2,"Correct",1215
30,1,"tenda roccia","MURANTURIA","IMMONTURA",1,"Incorrect",8972
30,2,"roccia scarpa","IMMONTURA","MURANTURIA",1,"Incorrect",7907
30,3,"prato libro","SPALENTOLO","FIOCOSCRIO",2,"Correct",16915
30,4,"acqua insalata","IDRANGIA","BANDINAIA",1,"Correct",8856
30,5,"acqua scarpa","IDRATOLANA","COTTOLIOLIA",1,"Correct",12283
30,6,"torta finestra","CAPPETTELLA","POLIETTOLA",2,"Correct",16178
30,7,"vaso albero","FIORICELLO","CROIETTOLO",2,"Incorrect",9477
30,8,"albero tramonto","RAPALINCIO","ROSCESCOLO",2,"Correct",6627
30,9,"tavolo vaso","GRAMINELLO","PARTONCELLO",1,"Correct",7472
30,10,"finestra tenda","GIUBBIATINA","TERNOTELLA",2,"Correct",10140
30,11,"violino specchio","VISUONDOLO","ROCCERIOLO",1,"Correct",7071
30,12,"tavolo muro","CIGOLITELLO","SUONCOLLO",1,"Correct",12324
30,13,"piazza roccia","PALCAVERIA","GHIANCIOLA",2,"Incorrect",7861
30,14,"prato specchio","FIONCOLIOLO","SPURIALLIO",2,"Correct",14817
30,15,"giacca torta","VESTOLETTA","CAPPETTELLA",1,"Incorrect",16064
30,16,"vaso fazzoletto","RABELLIMENTO","FIORINELLO",2,"Correct",7362
30,17,"finestra acqua","SICCOTTELLA","POZZONELLA",2,"Correct",13091
30,18,"finestra giacca","MURICATTOLA","CLIETTONDOLA",1,"Incorrect",15535
30,19,"violino tavolo","SUONCOLLO","SDRANGOLIO",1,"Correct",10122
30,20,"tavolo prato","SDRAIARELLO","FIORARIOLO",2,"Incorrect",6860
30,21,"torta roccia","GHIANCIOLA","POZZANELLA",1,"Correct",8587
30,22,"albero fazzoletto","FIOTTINO","FIORECCIANDOLO",1,"Incorrect",14269
30,23,"muro specchio","CROIETTOLO","FIORECCIANDOLO",1,"Correct",10357
30,24,"tenda scarpa","CLIETTONDOLA","SDRAIATURA",2,"Correct",7300
30,25,"torta scarpa","SICCOTTELA","PANCOTTELLA",2,"Correct",8111
30,26,"torta camera","SICCOTTELA","SDRAIATURA",1,"Correct",11617
30,27,"vaso tramonto","FIORARIOLO","ROSCESCOLO",2,"Incorrect",9388
30,28,"piazza tenda","POZZONELLA","BANDINAIA",2,"Correct",8993
30,29,"violino albero","MUSTONCELLO","CIGOLITELLO",2,"Incorrect",11765
30,30,"violino martello","MUSTONCELLO","SUONACARIO",1,"Incorrect",6758
30,31,"acqua tenda","POZZANELLA","ERRACIOLINA",1,"Correct",6982
30,32,"libro violino","SUONISCRIO","SPURIALLIO",1,"Correct",4569
30,33,"giacca insalata","ARMONTURIA","VESTINETTA",2,"Correct",5999
30,34,"libro tramonto","GRAMINELLO","LUMERSTERSIMO",2,"Correct",10447
30,35,"acqua torta","GOCCOTTELLA","GIUBBITINA",1,"Correct",12066
30,36,"tenda torta","SICCOTTELLA","CINCOTTELLA",1,"Correct",9817
30,37,"torta insalata","GOCCOTTELLA","FRICOTTELA",2,"Correct",10871
30,38,"camera acqua","IDRANDINA","PANCOTTELLA",1,"Correct",9351
30,39,"roccia acqua","IDRACIOLA","CLICCATTOLA",1,"Correct",6464
30,40,"giacca acqua","GIAPRIATOLA","LAVESCIA",1,"Incorrect",8847
30,41,"specchio albero","SRADINELLO","FIORISITOLO",2,"Incorrect",7555
30,42,"vaso prato","FIONCOLIOLO","CERBOSCELLO",2,"Incorrect",11540
30,43,"violino prato","SUONACARIO","SUONANELLO",2,"Correct",8882
30,44,"camera finestra","COSTRELLINA","APRIATTOLA",2,"Correct",4439
30,45,"albero prato","SDRAIARELLO","CERBOSCELLO",2,"Correct",5146
30,46,"camera insalata","COTTOLIOLIA","FRICOTTELA",1,"Correct",8571
30,47,"fazzoletto prato","FIOTTINO","FIOCOSCRIO",1,"Correct",6368
30,48,"camera tenda","SDRANZIA","TERNOTELLA",2,"Incorrect",10818
30,49,"insalata roccia","ERRACIOLINA","POZZETTERIA",1,"Correct",8395
30,50,"albero tavolo","PARTONCELLO","SUONANELLO",1,"Correct",8250
30,51,"vaso libro","FIORISITOLO","LUMERSTERSIMO",1,"Correct",7294
30,52,"finestra roccia","BANCOTTINA","MURICATTOLA",2,"Correct",5750
30,53,"martello specchio","FIORINELLO","SPALENTOLO",2,"Correct",3262
30,54,"vaso martello","NARAMPICOLO","ROCCERIOLO",1,"Incorrect",10125
30,55,"martello libro","PICATTOLO","VISUONDOLO",1,"Correct",7417
30,56,"camera piazza","SENDINAIA","GIUBBIATURA",1,"Correct",5786
30,57,"tramonto violino","ARMORICELLO","SUONANNARIO",2,"Correct",11791
30,58,"fazzoletto specchio","SGUARELLIO","FIORICELLO",1,"Correct",10195
30,59,"insalata tenda","SENDINAIA","FRIGLIANZA",2,"Correct",5672
30,60,"giacca camera","APRIATTOLA","GIUBBIATINA",2,"Correct",3800
30,61,"piazza torta","SDRANZIA","CINCOTTELLA",2,"Correct",10546
30,62,"scarpa giacca","GIUBBIATURA","RETTIELLIA",1,"Correct",7040
30,63,"piazza acqua","CLIETTOLA","POZZETTERIA",2,"Correct",7872
30,64,"camera roccia","ARMONTURIA","CENSARELLINA",1,"Correct",13832
